Time;Qi;Position VL;P amont;P aval
2021-09-09T13:55:00+02:00;3587.5;93;605.75;494
2021-09-09T14:00:00+02:00;3605.7;93.3;605.6;494
2021-09-09T14:05:00+02:00;3617.1;94.1;605.7;494
2021-09-09T14:10:00+02:00;3527.5;91.5;606;494
2021-09-09T14:15:00+02:00;3601;92.9;605.7;494
2021-09-09T14:20:00+02:00;3735.2;96.7;605.2;494
2021-09-09T14:25:00+02:00;3772.8;99.5;605.1;494
2021-09-09T14:30:00+02:00;3817.3;101.5;604.7;494
2021-09-09T14:35:00+02:00;3878.9;103.1;604.6;494
2021-09-09T14:40:00+02:00;3946.7;105.3;604.5;494
2021-09-09T14:45:00+02:00;3981.8888888888887;106;603.2222222222222;494
2021-09-09T14:50:00+02:00;3953.7;105.1;603;493.4
2021-09-09T14:55:00+02:00;3414;85.9;603.9;492.9
2021-09-09T15:00:00+02:00;3283.2;78.7;605.8;492
2021-09-09T15:05:00+02:00;3438.8;83.2;606.3;492
2021-09-09T15:10:00+02:00;3595.1;88.4;606.3;491
2021-09-09T15:15:00+02:00;3752.3;95.8;606;491
2021-09-09T15:20:00+02:00;3829.6;99.9;605.1;491
2021-09-09T15:25:00+02:00;3948.4;103.3;605;491
2021-09-09T15:30:00+02:00;3960.7;104;604.7;491
2021-09-09T15:35:00+02:00;3939.8;104;604;491
2021-09-09T15:40:00+02:00;3918.1111111111113;104.55555555555556;604;491
2021-09-09T15:45:00+02:00;3866.6;103;604;491
2021-09-09T15:50:00+02:00;3746.1;99.7;604.1;491
2021-09-09T15:55:00+02:00;3640.5;97.3;604.7;491
2021-09-09T16:00:00+02:00;3541.6;93.4;605;491
2021-09-09T16:05:00+02:00;3427.5;87.8;606;491
2021-09-09T16:10:00+02:00;3376.5;85;606.3;491.5
2021-09-09T16:15:00+02:00;3352.6;84.2;606.7;492
2021-09-09T16:20:00+02:00;3319.8;82.5;606.9;492
2021-09-09T16:25:00+02:00;3305.5555555555557;82.11111111111111;607.3333333333334;492
2021-09-09T16:30:00+02:00;3245.7;79.5;607.7;492
2021-09-09T16:35:00+02:00;3162.3;77;608;492
2021-09-09T16:40:00+02:00;3188.2;78;608.1;492.1
2021-09-09T16:45:00+02:00;3162.2;76.5;608.4;492.7
2021-09-09T16:50:00+02:00;3114.6;75.4;608.1;493
2021-09-09T16:55:00+02:00;3069.3;72.9;609;493
2021-09-09T17:00:00+02:00;3045;72.4;609;493
2021-09-09T17:05:00+02:00;2995;71;609;493
2021-09-09T17:10:00+02:00;3110.3;74.2;610;493
2021-09-09T17:15:00+02:00;3082.5555555555557;73.44444444444444;610;493
2021-09-09T17:20:00+02:00;3051;73.3;610;493
2021-09-09T17:25:00+02:00;3039.5;73;610;493
2021-09-09T17:30:00+02:00;3043.8;73.2;609.3;493
2021-09-09T17:35:00+02:00;3072.5;74;609.6;493
2021-09-09T17:40:00+02:00;3175.3;76.7;609;493
2021-09-09T17:45:00+02:00;3210.9;77;609;493.4
2021-09-09T17:50:00+02:00;3210.9;77.5;608.9;493.8
2021-09-09T17:55:00+02:00;3239.8;78.3;608;493.7
2021-09-09T18:00:00+02:00;3267.3;79.3;608;494
2021-09-09T18:05:00+02:00;3274;79.8;608;493.5
2021-09-09T18:10:00+02:00;3261.5;79.2;608;493.4
2021-09-09T18:15:00+02:00;3416.5555555555557;85.88888888888889;607.6666666666666;493.77777777777777
2021-09-09T18:20:00+02:00;3459.8;88.3;607;494
2021-09-09T18:25:00+02:00;3466.9;88.5;606.3;494
2021-09-09T18:30:00+02:00;3494.6;89.3;606;494
2021-09-09T18:35:00+02:00;3533.8;90.5;606;494
2021-09-09T18:40:00+02:00;3577.4;91.6;606;494
2021-09-09T18:45:00+02:00;3559.5;90.7;606;494
2021-09-09T18:50:00+02:00;3542.8;90;606;494
2021-09-09T18:55:00+02:00;3549.2;90.2;606.3;493.8
2021-09-09T19:00:00+02:00;3594;91.8;606;494
2021-09-09T19:05:00+02:00;3602.6;92.2;606;493.5
2021-09-09T19:10:00+02:00;3579;91.88888888888889;606;493.3333333333333
2021-09-09T19:15:00+02:00;3600;92;606.2;493
2021-09-09T19:20:00+02:00;3625;92.8;606;493
2021-09-09T19:25:00+02:00;3630.5;93;606;493
2021-09-09T19:30:00+02:00;3626.1;92.6;606;493
2021-09-09T19:35:00+02:00;3593;92;606;493
2021-09-09T19:40:00+02:00;3572.5;91.7;606;493
2021-09-09T19:45:00+02:00;3533.6;89.9;606.3;493
2021-09-09T19:50:00+02:00;3493.5;88.7;606.3;493
2021-09-09T19:55:00+02:00;3387.3;86;607;493
2021-09-09T20:00:00+02:00;3395;85.7;607.3;493
2021-09-09T20:05:00+02:00;3420.6666666666665;86.88888888888889;607;493
2021-09-09T20:10:00+02:00;3490;88.8;607.3;493
2021-09-09T20:15:00+02:00;3528.5;90.2;607;493
2021-09-09T20:20:00+02:00;3552.5;90.2;607;493
2021-09-09T20:25:00+02:00;3552;91;606.7;493
2021-09-09T20:30:00+02:00;3608.7;92.8;606.6;493
2021-09-09T20:35:00+02:00;3630;93;606.5;493
2021-09-09T20:40:00+02:00;3698.2;95.6;606.3;493
2021-09-09T20:45:00+02:00;3725.8;96.7;606;493
2021-09-09T20:50:00+02:00;3683.777777777778;95.33333333333333;606;493
2021-09-09T20:55:00+02:00;3581.2;92.5;606;493
2021-09-09T21:00:00+02:00;3521.3;90;606.3;493
2021-09-09T21:05:00+02:00;3494.3;89;606.5;493
2021-09-09T21:10:00+02:00;3468;88.7;606.7;493
2021-09-09T21:15:00+02:00;3444.2;87.8;607;493
2021-09-09T21:20:00+02:00;3380.3;86.2;607.4;493
2021-09-09T21:25:00+02:00;3343.5;85.3;607.8;493
2021-09-09T21:30:00+02:00;3362.6;85.7;608;493
2021-09-09T21:35:00+02:00;3378;86.2;608;493
2021-09-09T21:40:00+02:00;3356;85.22222222222223;608;493
2021-09-09T21:45:00+02:00;3356.6;85.3;608;493
2021-09-09T21:50:00+02:00;3377.1;86.2;608;493
2021-09-09T21:55:00+02:00;3397.3;86.7;608;493
2021-09-09T22:00:00+02:00;3360.3;86;607.7;494
2021-09-09T22:05:00+02:00;3369.5;86.2;608;494
2021-09-09T22:10:00+02:00;3301;83.3;608;494
2021-09-09T22:15:00+02:00;3237.6;80.8;608.4;494
2021-09-09T22:20:00+02:00;3179.2;78.5;608.5;494
2021-09-09T22:25:00+02:00;3129.6;77.4;609;494.9
2021-09-09T22:30:00+02:00;3131.4444444444443;77.22222222222223;609;495
2021-09-09T22:35:00+02:00;3171.5;78.7;609;495
2021-09-09T22:40:00+02:00;3151;78;609;495
2021-09-09T22:45:00+02:00;3128.8;77.1;609;495
2021-09-09T22:50:00+02:00;3101.1;76.4;609.4;495
2021-09-09T22:55:00+02:00;3097.9;76.8;609.6;495
2021-09-09T23:00:00+02:00;3063.3;75.5;609.6;495
2021-09-09T23:05:00+02:00;2987.7;73.3;610;495
2021-09-09T23:10:00+02:00;2941.5;71.8;611;495
2021-09-09T23:15:00+02:00;2898.5555555555557;70.11111111111111;611.6666666666666;495
2021-09-09T23:20:00+02:00;2881.3;70;612;495
2021-09-09T23:25:00+02:00;2917.3;70.7;611.5;495
2021-09-09T23:30:00+02:00;2957.7;72.2;611;495
2021-09-09T23:35:00+02:00;2975;73;611;495
2021-09-09T23:40:00+02:00;2976.8;73;611;495
2021-09-09T23:45:00+02:00;2985.1;73;610.9;495
2021-09-09T23:50:00+02:00;2996.5;73.8;610;495
2021-09-09T23:55:00+02:00;3004.5;73.7;610.6;495
2021-09-10T00:00:00+02:00;3045.777777777778;75.33333333333333;610;495
2021-09-10T00:05:00+02:00;3065;76;610;495
2021-09-10T00:10:00+02:00;3083.2;76.6;610;495
2021-09-10T00:15:00+02:00;3107.3;77.5;610;496
2021-09-10T00:20:00+02:00;3088.7;77;610;496
2021-09-10T00:25:00+02:00;3040;75.5;610;496
2021-09-10T00:30:00+02:00;3049.777777777778;75.88888888888889;610;496
2021-09-10T00:35:00+02:00;3045.3;75.4;610;496
2021-09-10T00:40:00+02:00;3051;75.5;610;496
2021-09-10T00:45:00+02:00;3071;76;610;496
2021-09-10T00:50:00+02:00;3034.6;75.4;610;496
2021-09-10T00:55:00+02:00;2935.9;72.3;610;496
2021-09-10T01:00:00+02:00;2914.9;71.1;610.6;496
2021-09-10T01:05:00+02:00;2843.9;69.6;611;496
2021-09-10T01:10:00+02:00;2868.8;70.4;611;496
2021-09-10T01:15:00+02:00;2895;71;611;496
2021-09-10T01:20:00+02:00;2896;71;611;496
2021-09-10T01:25:00+02:00;2899.3;70.9;611;496
2021-09-10T01:30:00+02:00;2934.6666666666665;72;611;496
2021-09-10T01:35:00+02:00;2875.1;70.5;611;496
2021-09-10T01:40:00+02:00;2882.8;71;611;496
2021-09-10T01:45:00+02:00;2851.1;69.9;611;496
2021-09-10T01:50:00+02:00;2821.3;69;611.9;496.2
2021-09-10T01:55:00+02:00;2842.5;69.5;612;496.1
2021-09-10T02:00:00+02:00;2900.9;71.4;611.8;496.4
2021-09-10T02:05:00+02:00;2937.7;73;611.5;497
2021-09-10T02:10:00+02:00;2956.5;73.5;611;497
2021-09-10T02:15:00+02:00;2929.4444444444443;73.22222222222223;611;497
2021-09-10T02:20:00+02:00;2920;72.1;611;497
2021-09-10T02:25:00+02:00;2929.2;72.8;611;497
2021-09-10T02:30:00+02:00;2964.5;73.9;611;497.3
2021-09-10T02:35:00+02:00;2931.5;73;611;497
2021-09-10T02:40:00+02:00;2934.3;73;611;497.6
2021-09-10T02:45:00+02:00;2964.5;74;611;497.5
2021-09-10T02:50:00+02:00;2939.2;73.3;611;497.3
2021-09-10T02:55:00+02:00;2912.6;73;611;497.9
2021-09-10T03:00:00+02:00;2893.9;72.1;611;498
2021-09-10T03:05:00+02:00;2884.5;72.3;611;498
2021-09-10T03:10:00+02:00;2899.3333333333335;73;611.4444444444445;497.77777777777777
2021-09-10T03:15:00+02:00;2907.6;73;611.3;498
2021-09-10T03:20:00+02:00;2843.6;71.2;611.7;497.9
2021-09-10T03:25:00+02:00;2851;71.2;612;497.9
2021-09-10T03:30:00+02:00;2868.7;71.3;611.8;498
2021-09-10T03:35:00+02:00;2891;72.5;612;497.5
2021-09-10T03:40:00+02:00;2952.1;73.7;611.7;498
2021-09-10T03:45:00+02:00;2957;74.2;611;498
2021-09-10T03:50:00+02:00;2998.5;75.5;611.3;498
2021-09-10T03:55:00+02:00;3051.3;76.8;611;498
2021-09-10T04:00:00+02:00;3040.4444444444443;77;611;498
2021-09-10T04:05:00+02:00;3045;77.5;611;498
2021-09-10T04:10:00+02:00;3063;77.8;610.5;498.2
2021-09-10T04:15:00+02:00;3070.8;78.1;611;498.3
2021-09-10T04:20:00+02:00;3135.3;80.1;610.3;498.1
2021-09-10T04:25:00+02:00;3159.3;81;610;499
2021-09-10T04:30:00+02:00;3138.6;80.4;610;499
2021-09-10T04:35:00+02:00;3064.3;78.2;610;499
2021-09-10T04:40:00+02:00;2987;76.2;610;499
2021-09-10T04:45:00+02:00;2977.3;76;611;499
2021-09-10T04:50:00+02:00;2985.6666666666665;75.77777777777777;611;499
2021-09-10T04:55:00+02:00;2928.5;74.1;611;499
2021-09-10T05:00:00+02:00;2967.5;75.8;611;498.8
2021-09-10T05:05:00+02:00;2993.7;76;611;499
2021-09-10T05:10:00+02:00;3002;76.5;611;498.7
2021-09-10T05:15:00+02:00;3006.5;76.7;611;499
2021-09-10T05:20:00+02:00;2995.7;76.6;611;498.8
2021-09-10T05:25:00+02:00;2978.8;76.2;611;498.4
2021-09-10T05:30:00+02:00;3053.5;78;611;499
2021-09-10T05:35:00+02:00;3031.3333333333335;77.22222222222223;611;499
2021-09-10T05:40:00+02:00;3081.6;78.4;611;499
2021-09-10T05:45:00+02:00;3128;80.1;610.6;499
2021-09-10T05:50:00+02:00;3196.3;82.7;610;499
2021-09-10T05:55:00+02:00;3270.1;86.5;610;499
2021-09-10T06:00:00+02:00;3238.2;85.8;609.4;499
2021-09-10T06:05:00+02:00;3312.3;87.7;609;499
2021-09-10T06:10:00+02:00;3368.3;90;609;499
2021-09-10T06:15:00+02:00;3524.3;94.8;608.3;499
2021-09-10T06:20:00+02:00;3538.5;96.1;608;499
2021-09-10T06:25:00+02:00;3492.1;94.7;607.7;499
2021-09-10T06:30:00+02:00;3469.6666666666665;93.44444444444444;608;499
2021-09-10T06:35:00+02:00;3499.2;96.2;608;499
2021-09-10T06:40:00+02:00;3427;95.3;608;499
2021-09-10T06:45:00+02:00;3528.2;98.3;607.9;498.2
2021-09-10T06:50:00+02:00;3568.5;99.6;607.3;498.2
2021-09-10T06:55:00+02:00;3596.7;100.5;607.5;498
2021-09-10T07:00:00+02:00;3631.4;101.3;607.2;498
2021-09-10T07:05:00+02:00;3657.4;102.2;607.2;498
2021-09-10T07:10:00+02:00;3533.5;99;607.2;497.8
2021-09-10T07:15:00+02:00;3563.1;99;607.7;497.4
2021-09-10T07:20:00+02:00;3621.4444444444443;100.77777777777777;607.4444444444445;497
2021-09-10T07:25:00+02:00;3670.3;102;607.2;497
2021-09-10T07:30:00+02:00;3722.6;103.1;607.3;497
2021-09-10T07:35:00+02:00;3750.5;104;607;496.6
2021-09-10T07:40:00+02:00;3736.7;104.1;606.5;496
2021-09-10T07:45:00+02:00;3777.7;104.5;606.4;496
2021-09-10T07:50:00+02:00;3804;106.8;606.3;496
2021-09-10T07:55:00+02:00;3796.5;106.5;606.2;496
2021-09-10T08:00:00+02:00;3803.3;107;606;496
2021-09-10T08:05:00+02:00;3796.9;105.4;606;496
2021-09-10T08:10:00+02:00;3780.5555555555557;104.55555555555556;606;496
2021-09-10T08:15:00+02:00;3729.4;104;606.3;495.4
2021-09-10T08:20:00+02:00;3703.8;103;606.3;495.2
2021-09-10T08:25:00+02:00;3665.4;101.3;606.7;495
2021-09-10T08:30:00+02:00;3612.7;100.3;606.5;495
2021-09-10T08:35:00+02:00;3549.9;98.2;607;495
2021-09-10T08:40:00+02:00;3500;95.4;607.3;495
2021-09-10T08:45:00+02:00;3526.7;95.3;607.5;494.4
2021-09-10T08:50:00+02:00;3613.3;100;607.7;494.2
2021-09-10T08:55:00+02:00;3567;98;607.5;494
2021-09-10T09:00:00+02:00;3664.3;101.7;607.2;494
2021-09-10T09:05:00+02:00;3653.8888888888887;101.33333333333333;607;494
2021-09-10T09:10:00+02:00;3604.8;99.5;607.5;494
2021-09-10T09:15:00+02:00;3528.7;97.3;607.3;494
2021-09-10T09:20:00+02:00;3525.3;97.2;607.5;493.8
2021-09-10T09:25:00+02:00;3548.2;98;607.5;493.2
